time,station,part,family,type,activity
2663231,DefectPizzaSink,PZ_1000_52,PZ,PZ_1000,EXIT
2666864,Freezer,PZ_1000_8,PZ,PZ_1000,EXIT
2674139,Freezer,PZ_1000_50,PZ,PZ_1000,ENTER
2677363,Oven,PZ_1000_60,PZ,PZ_1000,ENTER
2678916,Oven,PZ_1000_54,PZ,PZ_1000,EXIT
2697510,PackStation,PZ_1000_3,PZ,PZ_1000,ENTER
2697707,PizzaSource,PZ_1000_68,PZ,PZ_1000,EXIT
2697707,PizzaSource,PZ_1000_69,PZ,PZ_1000,ENTER
2707029,Freezer,PZ_1000_9,PZ,PZ_1000,EXIT
2707906,PackStation,PACK_1000_000001,PACK,PACK_1000,EXIT_AP
2714030,Freezer,PZ_1000_51,PZ,PZ_1000,ENTER
2717491,Oven,PZ_1000_61,PZ,PZ_1000,ENTER
2719117,Oven,PZ_1000_55,PZ,PZ_1000,EXIT
2737404,PackStation,PZ_1000_4,PZ,PZ_1000,ENTER
2737637,PizzaSource,PZ_1000_69,PZ,PZ_1000,EXIT
2737637,PizzaSource,PZ_1000_70,PZ,PZ_1000,ENTER
2746884,Freezer,PZ_1000_10,PZ,PZ_1000,EXIT
2747106,BoxStation,PACK_1000_000001,PACK,PACK_1000,ENTER
2757328,Oven,PZ_1000_62,PZ,PZ_1000,ENTER
2759162,Oven,PZ_1000_56,PZ,PZ_1000,EXIT
2777419,PackStation,PZ_1000_5,PZ,PZ_1000,ENTER
2777668,PizzaSource,PZ_1000_70,PZ,PZ_1000,EXIT
2777668,PizzaSource,PZ_1000_71,PZ,PZ_1000,ENTER
2786907,Freezer,PZ_1000_11,PZ,PZ_1000,EXIT
2788810,PackStation,PACK_1000_000002,PACK,PACK_1000,EXIT_AP
2793974,Freezer,PZ_1000_53,PZ,PZ_1000,ENTER
2797479,Oven,PZ_1000_63,PZ,PZ_1000,ENTER
2799107,Oven,PZ_1000_57,PZ,PZ_1000,EXIT
2817568,PackStation,PZ_1000_6,PZ,PZ_1000,ENTER
2817690,PizzaSource,PZ_1000_71,PZ,PZ_1000,EXIT
2817690,PizzaSource,PZ_1000_72,PZ,PZ_1000,ENTER
2826910,Freezer,PZ_1000_12,PZ,PZ_1000,EXIT
2828010,BoxStation,PACK_1000_000002,PACK,PACK_1000,ENTER
2833955,Freezer,PZ_1000_54,PZ,PZ_1000,ENTER
2837416,Oven,PZ_1000_64,PZ,PZ_1000,ENTER
2838976,Oven,PZ_1000_58,PZ,PZ_1000,EXIT
2857443,PackStation,PZ_1000_7,PZ,PZ_1000,ENTER
2857495,PizzaSource,PZ_1000_72,PZ,PZ_1000,EXIT
2857495,PizzaSource,PZ_1000_73,PZ,PZ_1000,ENTER
2868311,PackStation,PACK_1000_000003,PACK,PACK_1000,EXIT_AP
2874156,Freezer,PZ_1000_55,PZ,PZ_1000,ENTER
2877377,Oven,PZ_1000_65,PZ,PZ_1000,ENTER
2879038,Oven,PZ_1000_59,PZ,PZ_1000,EXIT
2897464,PackStation,PZ_1000_8,PZ,PZ_1000,ENTER
2897489,PizzaSource,PZ_1000_73,PZ,PZ_1000,EXIT
2897489,PizzaSource,PZ_1000_74,PZ,PZ_1000,ENTER
2906975,Freezer,PZ_1000_14,PZ,PZ_1000,EXIT
2907511,BoxStation,PACK_1000_000003,PACK,PACK_1000,ENTER
2910531,NewBoxWarehouse,BOX_000001,BOX,BOX,EXIT
2910531,BoxStation,BOX_000001,BOX,BOX,ENTER
2914201,Freezer,PZ_1000_56,PZ,PZ_1000,ENTER
2917439,Oven,PZ_1000_66,PZ,PZ_1000,ENTER
2919016,Oven,PZ_1000_60,PZ,PZ_1000,EXIT
2924649,BoxStation,BOX_000001,BOX,BOX_1000,EXIT_AP
2937629,PackStation,PZ_1000_9,PZ,PZ_1000,ENTER
2937709,PizzaSource,PZ_1000_74,PZ,PZ_1000,EXIT
2937709,PizzaSource,PZ_1000_75,PZ,PZ_1000,ENTER
2940625,PalletStation,BOX_000001,BOX,BOX_1000,ENTER
2946765,Freezer,PZ_1000_15,PZ,PZ_1000,EXIT
2948405,PackStation,PACK_1000_000004,PACK,PACK_1000,EXIT_AP
2954147,Freezer,PZ_1000_57,PZ,PZ_1000,ENTER
2957345,Oven,PZ_1000_67,PZ,PZ_1000,ENTER
2959143,Oven,PZ_1000_61,PZ,PZ_1000,EXIT
2977484,PackStation,PZ_1000_10,PZ,PZ_1000,ENTER
2977696,PizzaSource,PZ_1000_75,PZ,PZ_1000,EXIT
2977696,PizzaSource,PZ_1000_76,PZ,PZ_1000,ENTER
2986630,Freezer,PZ_1000_16,PZ,PZ_1000,EXIT
2987605,BoxStation,PACK_1000_000004,PACK,PACK_1000,ENTER
2994015,Freezer,PZ_1000_58,PZ,PZ_1000,ENTER
2997426,Oven,PZ_1000_68,PZ,PZ_1000,ENTER
2998981,Oven,PZ_1000_62,PZ,PZ_1000,EXIT
3017507,PackStation,PZ_1000_11,PZ,PZ_1000,ENTER
3017743,PizzaSource,PZ_1000_76,PZ,PZ_1000,EXIT
3017743,PizzaSource,PZ_1000_77,PZ,PZ_1000,ENTER
3026711,Freezer,PZ_1000_17,PZ,PZ_1000,EXIT
3028518,PackStation,PACK_1000_000005,PACK,PACK_1000,EXIT_AP
3034077,Freezer,PZ_1000_59,PZ,PZ_1000,ENTER
3037355,Oven,PZ_1000_69,PZ,PZ_1000,ENTER
3039132,Oven,PZ_1000_63,PZ,PZ_1000,EXIT
3057510,PackStation,PZ_1000_12,PZ,PZ_1000,ENTER
3057738,PizzaSource,PZ_1000_77,PZ,PZ_1000,EXIT
3057738,PizzaSource,PZ_1000_78,PZ,PZ_1000,ENTER
3066780,Freezer,PZ_1000_18,PZ,PZ_1000,EXIT
3067718,BoxStation,PACK_1000_000005,PACK,PACK_1000,ENTER
3074055,Freezer,PZ_1000_60,PZ,PZ_1000,ENTER
3077386,Oven,PZ_1000_70,PZ,PZ_1000,ENTER
3079069,Oven,PZ_1000_64,PZ,PZ_1000,EXIT
3097677,PizzaSource,PZ_1000_78,PZ,PZ_1000,EXIT
3097677,PizzaSource,PZ_1000_79,PZ,PZ_1000,ENTER
3106878,Freezer,PZ_1000_19,PZ,PZ_1000,EXIT
3108910,PackStation,PACK_1000_000006,PACK,PACK_1000,EXIT_AP
3114183,Freezer,PZ_1000_61,PZ,PZ_1000,ENTER
3117409,Oven,PZ_1000_71,PZ,PZ_1000,ENTER
3119029,Oven,PZ_1000_65,PZ,PZ_1000,EXIT
3137574,PackStation,PZ_1000_14,PZ,PZ_1000,ENTER
3137659,PizzaSource,PZ_1000_79,PZ,PZ_1000,EXIT
3137659,PizzaSource,PZ_1000_80,PZ,PZ_1000,ENTER
3146816,Freezer,PZ_1000_20,PZ,PZ_1000,EXIT
3148110,BoxStation,PACK_1000_000006,PACK,PACK_1000,ENTER
3151130,NewBoxWarehouse,BOX_000002,BOX,BOX,EXIT
3151130,BoxStation,BOX_000002,BOX,BOX,ENTER
3154020,Freezer,PZ_1000_62,PZ,PZ_1000,ENTER
3157213,Oven,PZ_1000_72,PZ,PZ_1000,ENTER
3159092,Oven,PZ_1000_66,PZ,PZ_1000,EXIT
3165442,BoxStation,BOX_000002,BOX,BOX_1000,EXIT_AP
3177365,PackStation,PZ_1000_15,PZ,PZ_1000,ENTER
3177812,PizzaSource,PZ_1000_80,PZ,PZ_1000,EXIT
3177812,PizzaSource,PZ_1000_81,PZ,PZ_1000,ENTER
3181418,PalletStation,BOX_000002,BOX,BOX_1000,ENTER
3186806,Freezer,PZ_1000_21,PZ,PZ_1000,EXIT
3194171,Freezer,PZ_1000_63,PZ,PZ_1000,ENTER
3197207,Oven,PZ_1000_73,PZ,PZ_1000,ENTER
3198998,Oven,PZ_1000_67,PZ,PZ_1000,EXIT
3217230,PackStation,PZ_1000_16,PZ,PZ_1000,ENTER
3217798,PizzaSource,PZ_1000_81,PZ,PZ_1000,EXIT
3217798,PizzaSource,PZ_1000_82,PZ,PZ_1000,ENTER
3226858,Freezer,PZ_1000_22,PZ,PZ_1000,EXIT
3228045,PackStation,PACK_1000_000007,PACK,PACK_1000,EXIT_AP
3234108,Freezer,PZ_1000_64,PZ,PZ_1000,ENTER
3237427,Oven,PZ_1000_74,PZ,PZ_1000,ENTER
3239078,Oven,PZ_1000_68,PZ,PZ_1000,EXIT
3257311,PackStation,PZ_1000_17,PZ,PZ_1000,ENTER
3257754,PizzaSource,PZ_1000_82,PZ,PZ_1000,EXIT
3257754,PizzaSource,PZ_1000_83,PZ,PZ_1000,ENTER
3266770,Freezer,PZ_1000_23,PZ,PZ_1000,EXIT
3267245,BoxStation,PACK_1000_000007,PACK,PACK_1000,ENTER
3274069,Freezer,PZ_1000_65,PZ,PZ_1000,ENTER
3277414,Oven,PZ_1000_75,PZ,PZ_1000,ENTER
3279008,Oven,PZ_1000_69,PZ,PZ_1000,EXIT
3297380,PackStation,PZ_1000_18,PZ,PZ_1000,ENTER
3297534,PizzaSource,PZ_1000_83,PZ,PZ_1000,EXIT
3297534,PizzaSource,PZ_1000_84,PZ,PZ_1000,ENTER
3306881,Freezer,PZ_1000_24,PZ,PZ_1000,EXIT
3309272,PackStation,PACK_1000_000008,PACK,PACK_1000,EXIT_AP
3314131,Freezer,PZ_1000_66,PZ,PZ_1000,ENTER
3317461,Oven,PZ_1000_76,PZ,PZ_1000,ENTER
3319039,Oven,PZ_1000_70,PZ,PZ_1000,EXIT
3337478,PackStation,PZ_1000_19,PZ,PZ_1000,ENTER
3337611,PizzaSource,PZ_1000_84,PZ,PZ_1000,EXIT
3337611,PizzaSource,PZ_1000_85,PZ,PZ_1000,ENTER
3343223,DefectPizzaSink,PZ_1000_69,PZ,PZ_1000,ENTER
3343223,DefectPizzaSink,PZ_1000_69,PZ,PZ_1000,EXIT
3346793,Freezer,PZ_1000_25,PZ,PZ_1000,EXIT
3348472,BoxStation,PACK_1000_000008,PACK,PACK_1000,ENTER
3354037,Freezer,PZ_1000_67,PZ,PZ_1000,ENTER
3357456,Oven,PZ_1000_77,PZ,PZ_1000,ENTER
3359061,Oven,PZ_1000_71,PZ,PZ_1000,EXIT
3377416,PackStation,PZ_1000_20,PZ,PZ_1000,ENTER
3377633,PizzaSource,PZ_1000_85,PZ,PZ_1000,EXIT
3377633,PizzaSource,PZ_1000_86,PZ,PZ_1000,ENTER
3386876,Freezer,PZ_1000_26,PZ,PZ_1000,EXIT
3388508,PackStation,PACK_1000_000009,PACK,PACK_1000,EXIT_AP
3394118,Freezer,PZ_1000_68,PZ,PZ_1000,ENTER
3397395,Oven,PZ_1000_78,PZ,PZ_1000,ENTER
3398866,Oven,PZ_1000_72,PZ,PZ_1000,EXIT
3417406,PackStation,PZ_1000_21,PZ,PZ_1000,ENTER
3417812,PizzaSource,PZ_1000_86,PZ,PZ_1000,EXIT
3417812,PizzaSource,PZ_1000_87,PZ,PZ_1000,ENTER
3426674,Freezer,PZ_1000_27,PZ,PZ_1000,EXIT
3427708,BoxStation,PACK_1000_000009,PACK,PACK_1000,ENTER
3430728,NewBoxWarehouse,BOX_000003,BOX,BOX,EXIT
3430728,BoxStation,BOX_000003,BOX,BOX,ENTER
3437378,Oven,PZ_1000_79,PZ,PZ_1000,ENTER
3438860,Oven,PZ_1000_73,PZ,PZ_1000,EXIT
3444314,BoxStation,BOX_000003,BOX,BOX_1000,EXIT_AP
3457458,PackStation,PZ_1000_22,PZ,PZ_1000,ENTER
3457578,PizzaSource,PZ_1000_87,PZ,PZ_1000,EXIT
3457578,PizzaSource,PZ_1000_88,PZ,PZ_1000,ENTER
3460290,PalletStation,BOX_000003,BOX,BOX_1000,ENTER
3466838,Freezer,PZ_1000_28,PZ,PZ_1000,EXIT
3468095,PackStation,PACK_1000_000010,PACK,PACK_1000,EXIT_AP
3474078,Freezer,PZ_1000_70,PZ,PZ_1000,ENTER
3477530,Oven,PZ_1000_80,PZ,PZ_1000,ENTER
3479080,Oven,PZ_1000_74,PZ,PZ_1000,EXIT
3497369,PackStation,PZ_1000_23,PZ,PZ_1000,ENTER
3497661,PizzaSource,PZ_1000_88,PZ,PZ_1000,EXIT
3497661,PizzaSource,PZ_1000_89,PZ,PZ_1000,ENTER
3506801,Freezer,PZ_1000_29,PZ,PZ_1000,EXIT
3507295,BoxStation,PACK_1000_000010,PACK,PACK_1000,ENTER
3514101,Freezer,PZ_1000_71,PZ,PZ_1000,ENTER
3517517,Oven,PZ_1000_81,PZ,PZ_1000,ENTER
3519067,Oven,PZ_1000_75,PZ,PZ_1000,EXIT
3537481,PackStation,PZ_1000_24,PZ,PZ_1000,ENTER
3537791,PizzaSource,PZ_1000_89,PZ,PZ_1000,EXIT
3537791,PizzaSource,PZ_1000_90,PZ,PZ_1000,ENTER
3546661,Freezer,PZ_1000_30,PZ,PZ_1000,EXIT
3547990,PackStation,PACK_1000_000011,PACK,PACK_1000,EXIT_AP
3553905,Freezer,PZ_1000_72,PZ,PZ_1000,ENTER
3557472,Oven,PZ_1000_82,PZ,PZ_1000,ENTER
3559114,Oven,PZ_1000_76,PZ,PZ_1000,EXIT
3577393,PackStation,PZ_1000_25,PZ,PZ_1000,ENTER
3577840,PizzaSource,PZ_1000_90,PZ,PZ_1000,EXIT
3577840,PizzaSource,PZ_1000_91,PZ,PZ_1000,ENTER
3586704,Freezer,PZ_1000_31,PZ,PZ_1000,EXIT
3587190,BoxStation,PACK_1000_000011,PACK,PACK_1000,ENTER
3593899,Freezer,PZ_1000_73,PZ,PZ_1000,ENTER
3597252,Oven,PZ_1000_83,PZ,PZ_1000,ENTER
3599109,Oven,PZ_1000_77,PZ,PZ_1000,EXIT
3617476,PackStation,PZ_1000_26,PZ,PZ_1000,ENTER
3617666,PizzaSource,PZ_1000_91,PZ,PZ_1000,EXIT
3617666,PizzaSource,PZ_1000_92,PZ,PZ_1000,ENTER
3626890,Freezer,PZ_1000_32,PZ,PZ_1000,EXIT
3628906,PackStation,PACK_1000_000012,PACK,PACK_1000,EXIT_AP
3634119,Freezer,PZ_1000_74,PZ,PZ_1000,ENTER
3637329,Oven,PZ_1000_84,PZ,PZ_1000,ENTER
3639048,Oven,PZ_1000_78,PZ,PZ_1000,EXIT
3657274,PackStation,PZ_1000_27,PZ,PZ_1000,ENTER
3657621,PizzaSource,PZ_1000_92,PZ,PZ_1000,EXIT
3657621,PizzaSource,PZ_1000_93,PZ,PZ_1000,ENTER
3667016,Freezer,PZ_1000_33,PZ,PZ_1000,EXIT
3668106,BoxStation,PACK_1000_000012,PACK,PACK_1000,ENTER
3671126,NewBoxWarehouse,BOX_000004,BOX,BOX,EXIT
3671126,BoxStation,BOX_000004,BOX,BOX,ENTER
3674106,Freezer,PZ_1000_75,PZ,PZ_1000,ENTER
3677351,Oven,PZ_1000_85,PZ,PZ_1000,ENTER
3679030,Oven,PZ_1000_79,PZ,PZ_1000,EXIT
3685190,BoxStation,BOX_000004,BOX,BOX_1000,EXIT_AP
3697438,PackStation,PZ_1000_28,PZ,PZ_1000,ENTER
3697626,PizzaSource,PZ_1000_93,PZ,PZ_1000,EXIT
3697626,PizzaSource,PZ_1000_94,PZ,PZ_1000,ENTER
3701166,PalletStation,BOX_000004,BOX,BOX_1000,ENTER
3706725,Freezer,PZ_1000_34,PZ,PZ_1000,EXIT
3709400,PackStation,PACK_1000_000013,PACK,PACK_1000,EXIT_AP
3714153,Freezer,PZ_1000_76,PZ,PZ_1000,ENTER
3717530,Oven,PZ_1000_86,PZ,PZ_1000,ENTER
3719183,Oven,PZ_1000_80,PZ,PZ_1000,EXIT
3737401,PackStation,PZ_1000_29,PZ,PZ_1000,ENTER
3737739,PizzaSource,PZ_1000_94,PZ,PZ_1000,EXIT
3737739,PizzaSource,PZ_1000_95,PZ,PZ_1000,ENTER
3746981,Freezer,PZ_1000_35,PZ,PZ_1000,EXIT
3748600,BoxStation,PACK_1000_000013,PACK,PACK_1000,ENTER
3754148,Freezer,PZ_1000_77,PZ,PZ_1000,ENTER
3757296,Oven,PZ_1000_87,PZ,PZ_1000,ENTER
3759169,Oven,PZ_1000_81,PZ,PZ_1000,EXIT
3777261,PackStation,PZ_1000_30,PZ,PZ_1000,ENTER
3777778,PizzaSource,PZ_1000_95,PZ,PZ_1000,EXIT
3777778,PizzaSource,PZ_1000_96,PZ,PZ_1000,ENTER
3786815,Freezer,PZ_1000_36,PZ,PZ_1000,EXIT
3788708,PackStation,PACK_1000_000014,PACK,PACK_1000,EXIT_AP
3794087,Freezer,PZ_1000_78,PZ,PZ_1000,ENTER
3797379,Oven,PZ_1000_88,PZ,PZ_1000,ENTER
3799125,Oven,PZ_1000_82,PZ,PZ_1000,EXIT
3817304,PackStation,PZ_1000_31,PZ,PZ_1000,ENTER
3817737,PizzaSource,PZ_1000_96,PZ,PZ_1000,EXIT
3817737,PizzaSource,PZ_1000_97,PZ,PZ_1000,ENTER
3826752,Freezer,PZ_1000_37,PZ,PZ_1000,EXIT
3827908,BoxStation,PACK_1000_000014,PACK,PACK_1000,ENTER
3834070,Freezer,PZ_1000_79,PZ,PZ_1000,ENTER
3837509,Oven,PZ_1000_89,PZ,PZ_1000,ENTER
3838905,Oven,PZ_1000_83,PZ,PZ_1000,EXIT
3857490,PackStation,PZ_1000_32,PZ,PZ_1000,ENTER
3857695,PizzaSource,PZ_1000_97,PZ,PZ_1000,EXIT
3857695,PizzaSource,PZ_1000_98,PZ,PZ_1000,ENTER
3866664,Freezer,PZ_1000_38,PZ,PZ_1000,EXIT
3868923,PackStation,PACK_1000_000015,PACK,PACK_1000,EXIT_AP
3874222,Freezer,PZ_1000_80,PZ,PZ_1000,ENTER
3877559,Oven,PZ_1000_90,PZ,PZ_1000,ENTER
3878982,Oven,PZ_1000_84,PZ,PZ_1000,EXIT
3897616,PackStation,PZ_1000_33,PZ,PZ_1000,ENTER
3897786,PizzaSource,PZ_1000_98,PZ,PZ_1000,EXIT
3897786,PizzaSource,PZ_1000_99,PZ,PZ_1000,ENTER
3906844,Freezer,PZ_1000_39,PZ,PZ_1000,EXIT
3908123,BoxStation,PACK_1000_000015,PACK,PACK_1000,ENTER
3911143,NewBoxWarehouse,BOX_000005,BOX,BOX,EXIT
3911143,BoxStation,BOX_000005,BOX,BOX,ENTER
3914209,Freezer,PZ_1000_81,PZ,PZ_1000,ENTER
3917384,Oven,PZ_1000_91,PZ,PZ_1000,ENTER
3919004,Oven,PZ_1000_85,PZ,PZ_1000,EXIT
3925240,BoxStation,BOX_000005,BOX,BOX_1000,EXIT_AP
3937325,PackStation,PZ_1000_34,PZ,PZ_1000,ENTER
3937643,PizzaSource,PZ_1000_99,PZ,PZ_1000,EXIT
3937643,PizzaSource,PZ_1000_100,PZ,PZ_1000,ENTER
3941216,PalletStation,BOX_000005,BOX,BOX_1000,ENTER
3946714,Freezer,PZ_1000_40,PZ,PZ_1000,EXIT
3948834,PackStation,PACK_1000_000016,PACK,PACK_1000,EXIT_AP
3954164,Freezer,PZ_1000_82,PZ,PZ_1000,ENTER
3957339,Oven,PZ_1000_92,PZ,PZ_1000,ENTER
3959183,Oven,PZ_1000_86,PZ,PZ_1000,EXIT
3977581,PackStation,PZ_1000_35,PZ,PZ_1000,ENTER
3977640,PizzaSource,PZ_1000_100,PZ,PZ_1000,EXIT
3977640,PizzaSource,PZ_1000_101,PZ,PZ_1000,ENTER
3986727,Freezer,PZ_1000_41,PZ,PZ_1000,EXIT
3988034,BoxStation,PACK_1000_000016,PACK,PACK_1000,ENTER
3993944,Freezer,PZ_1000_83,PZ,PZ_1000,ENTER
3997344,Oven,PZ_1000_93,PZ,PZ_1000,ENTER
3998949,Oven,PZ_1000_87,PZ,PZ_1000,EXIT
4017415,PackStation,PZ_1000_36,PZ,PZ_1000,ENTER
4017628,PizzaSource,PZ_1000_101,PZ,PZ_1000,EXIT
4017628,PizzaSource,PZ_1000_102,PZ,PZ_1000,ENTER
4026894,Freezer,PZ_1000_42,PZ,PZ_1000,EXIT
4028851,PackStation,PACK_1000_000017,PACK,PACK_1000,EXIT_AP
4034021,Freezer,PZ_1000_84,PZ,PZ_1000,ENTER
4037457,Oven,PZ_1000_94,PZ,PZ_1000,ENTER
4039032,Oven,PZ_1000_88,PZ,PZ_1000,EXIT
4057351,PackStation,PZ_1000_37,PZ,PZ_1000,ENTER
4057607,PizzaSource,PZ_1000_102,PZ,PZ_1000,EXIT
4057607,PizzaSource,PZ_1000_103,PZ,PZ_1000,ENTER
4066718,Freezer,PZ_1000_43,PZ,PZ_1000,EXIT
4068051,BoxStation,PACK_1000_000017,PACK,PACK_1000,ENTER
4074043,Freezer,PZ_1000_85,PZ,PZ_1000,ENTER
4077497,Oven,PZ_1000_95,PZ,PZ_1000,ENTER
4079162,Oven,PZ_1000_89,PZ,PZ_1000,EXIT
4097264,PackStation,PZ_1000_38,PZ,PZ_1000,ENTER
4097558,PizzaSource,PZ_1000_103,PZ,PZ_1000,EXIT
4097558,PizzaSource,PZ_1000_104,PZ,PZ_1000,ENTER
4106862,Freezer,PZ_1000_44,PZ,PZ_1000,EXIT
4109103,PackStation,PACK_1000_000018,PACK,PACK_1000,EXIT_AP
4114222,Freezer,PZ_1000_86,PZ,PZ_1000,ENTER
4117455,Oven,PZ_1000_96,PZ,PZ_1000,ENTER
4119211,Oven,PZ_1000_90,PZ,PZ_1000,EXIT
4137444,PackStation,PZ_1000_39,PZ,PZ_1000,ENTER
4137676,PizzaSource,PZ_1000_104,PZ,PZ_1000,EXIT
4137676,PizzaSource,PZ_1000_105,PZ,PZ_1000,ENTER
4143211,DefectPizzaSink,PZ_1000_89,PZ,PZ_1000,ENTER
4143211,DefectPizzaSink,PZ_1000_89,PZ,PZ_1000,EXIT
4146734,Freezer,PZ_1000_45,PZ,PZ_1000,EXIT
4148303,BoxStation,PACK_1000_000018,PACK,PACK_1000,ENTER
4151323,NewBoxWarehouse,BOX_000006,BOX,BOX,EXIT
4151323,BoxStation,BOX_000006,BOX,BOX,ENTER
4153988,Freezer,PZ_1000_87,PZ,PZ_1000,ENTER
4157414,Oven,PZ_1000_97,PZ,PZ_1000,ENTER
4159037,Oven,PZ_1000_91,PZ,PZ_1000,EXIT
4165691,BoxStation,BOX_000006,BOX,BOX_1000,EXIT_AP
4177313,PackStation,PZ_1000_40,PZ,PZ_1000,ENTER
4177710,PizzaSource,PZ_1000_105,PZ,PZ_1000,EXIT
4177710,PizzaSource,PZ_1000_106,PZ,PZ_1000,ENTER
4181667,PalletStation,BOX_000006,BOX,BOX_1000,ENTER
4186976,Freezer,PZ_1000_46,PZ,PZ_1000,EXIT
4188819,PackStation,PACK_1000_000019,PACK,PACK_1000,EXIT_AP
4194071,Freezer,PZ_1000_88,PZ,PZ_1000,ENTER
4197504,Oven,PZ_1000_98,PZ,PZ_1000,ENTER
4198992,Oven,PZ_1000_92,PZ,PZ_1000,EXIT
4217327,PackStation,PZ_1000_41,PZ,PZ_1000,ENTER
4217609,PizzaSource,PZ_1000_106,PZ,PZ_1000,EXIT
4217609,PizzaSource,PZ_1000_107,PZ,PZ_1000,ENTER
4226969,Freezer,PZ_1000_47,PZ,PZ_1000,EXIT
4228019,BoxStation,PACK_1000_000019,PACK,PACK_1000,ENTER
4237362,Oven,PZ_1000_99,PZ,PZ_1000,ENTER
4238997,Oven,PZ_1000_93,PZ,PZ_1000,EXIT
4257494,PackStation,PZ_1000_42,PZ,PZ_1000,ENTER
4257616,PizzaSource,PZ_1000_107,PZ,PZ_1000,EXIT
4257616,PizzaSource,PZ_1000_108,PZ,PZ_1000,ENTER
4266802,Freezer,PZ_1000_48,PZ,PZ_1000,EXIT
4268303,PackStation,PACK_1000_000020,PACK,PACK_1000,EXIT_AP
4274251,Freezer,PZ_1000_90,PZ,PZ_1000,ENTER
4277358,Oven,PZ_1000_100,PZ,PZ_1000,ENTER
4279110,Oven,PZ_1000_94,PZ,PZ_1000,EXIT
4297318,PackStation,PZ_1000_43,PZ,PZ_1000,ENTER
4297761,PizzaSource,PZ_1000_108,PZ,PZ_1000,EXIT
4297761,PizzaSource,PZ_1000_109,PZ,PZ_1000,ENTER
4306718,Freezer,PZ_1000_49,PZ,PZ_1000,EXIT
4307503,BoxStation,PACK_1000_000020,PACK,PACK_1000,ENTER
4314076,Freezer,PZ_1000_91,PZ,PZ_1000,ENTER
4317347,Oven,PZ_1000_101,PZ,PZ_1000,ENTER
4319149,Oven,PZ_1000_95,PZ,PZ_1000,EXIT
4337462,PackStation,PZ_1000_44,PZ,PZ_1000,ENTER
4337608,PizzaSource,PZ_1000_109,PZ,PZ_1000,EXIT
4337608,PizzaSource,PZ_1000_110,PZ,PZ_1000,ENTER
4346859,Freezer,PZ_1000_50,PZ,PZ_1000,EXIT
4348541,PackStation,PACK_1000_000021,PACK,PACK_1000,EXIT_AP
4354031,Freezer,PZ_1000_92,PZ,PZ_1000,ENTER
4357326,Oven,PZ_1000_102,PZ,PZ_1000,ENTER
4359108,Oven,PZ_1000_96,PZ,PZ_1000,EXIT
4377334,PackStation,PZ_1000_45,PZ,PZ_1000,ENTER
4377558,PizzaSource,PZ_1000_110,PZ,PZ_1000,EXIT
4377558,PizzaSource,PZ_1000_111,PZ,PZ_1000,ENTER
4386750,Freezer,PZ_1000_51,PZ,PZ_1000,EXIT
4387741,BoxStation,PACK_1000_000021,PACK,PACK_1000,ENTER
4390761,NewBoxWarehouse,BOX_000007,BOX,BOX,EXIT
4390761,BoxStation,BOX_000007,BOX,BOX,ENTER
4394036,Freezer,PZ_1000_93,PZ,PZ_1000,ENTER
4397277,Oven,PZ_1000_103,PZ,PZ_1000,ENTER
4399066,Oven,PZ_1000_97,PZ,PZ_1000,EXIT
4404848,BoxStation,BOX_000007,BOX,BOX_1000,EXIT_AP
4417575,PackStation,PZ_1000_46,PZ,PZ_1000,ENTER
4417656,PizzaSource,PZ_1000_111,PZ,PZ_1000,EXIT
4417656,PizzaSource,PZ_1000_112,PZ,PZ_1000,ENTER
4420824,PalletStation,BOX_000007,BOX,BOX_1000,ENTER
4428953,PackStation,PACK_1000_000022,PACK,PACK_1000,EXIT_AP
4434149,Freezer,PZ_1000_94,PZ,PZ_1000,ENTER
4437395,Oven,PZ_1000_104,PZ,PZ_1000,ENTER
4439157,Oven,PZ_1000_98,PZ,PZ_1000,EXIT
4457569,PackStation,PZ_1000_47,PZ,PZ_1000,ENTER
4457790,PizzaSource,PZ_1000_112,PZ,PZ_1000,EXIT
4457790,PizzaSource,PZ_1000_113,PZ,PZ_1000,ENTER
4466694,Freezer,PZ_1000_53,PZ,PZ_1000,EXIT
4468153,BoxStation,PACK_1000_000022,PACK,PACK_1000,ENTER
4474189,Freezer,PZ_1000_95,PZ,PZ_1000,ENTER
4477428,Oven,PZ_1000_105,PZ,PZ_1000,ENTER
4479014,Oven,PZ_1000_99,PZ,PZ_1000,EXIT
4497402,PackStation,PZ_1000_48,PZ,PZ_1000,ENTER
4497681,PizzaSource,PZ_1000_113,PZ,PZ_1000,EXIT
4497681,PizzaSource,PZ_1000_114,PZ,PZ_1000,ENTER
4506675,Freezer,PZ_1000_54,PZ,PZ_1000,EXIT
4508687,PackStation,PACK_1000_000023,PACK,PACK_1000,EXIT_AP
4514147,Freezer,PZ_1000_96,PZ,PZ_1000,ENTER
4517327,Oven,PZ_1000_106,PZ,PZ_1000,ENTER
4519011,Oven,PZ_1000_100,PZ,PZ_1000,EXIT
4537318,PackStation,PZ_1000_49,PZ,PZ_1000,ENTER
4537635,PizzaSource,PZ_1000_114,PZ,PZ_1000,EXIT
4537635,PizzaSource,PZ_1000_115,PZ,PZ_1000,ENTER
4546876,Freezer,PZ_1000_55,PZ,PZ_1000,EXIT
4547887,BoxStation,PACK_1000_000023,PACK,PACK_1000,ENTER
4554106,Freezer,PZ_1000_97,PZ,PZ_1000,ENTER
