time,unit,station,part,family,type,activity
1734530,ms,Freezer,PZ_1030_809,PZ,PZ_1030,ENTER
1734980,ms,Freezer,PZ_1030_799,PZ,PZ_1030,EXIT
1735130,ms,PizzaSource,PZ_1030_815,PZ,PZ_1030,EXIT
1735130,ms,PizzaSource,PZ_1030_817,PZ,PZ_1030,ENTER
1736100,ms,Oven,PZ_1030_813,PZ,PZ_1030,ENTER
1736500,ms,Oven,PZ_1030_812,PZ,PZ_1030,EXIT
1736530,ms,Freezer,PZ_1030_811,PZ,PZ_1030,ENTER
1736940,ms,Freezer,PZ_1030_801,PZ,PZ_1030,EXIT
1737150,ms,PizzaSource,PZ_1030_817,PZ,PZ_1030,EXIT
1737150,ms,PizzaSource,PZ_1030_818,PZ,PZ_1030,ENTER
1737560,ms,PackStation,PACK_1030_000187,PACK,PACK_1030,EXIT_AP
1738130,ms,Oven,PZ_1030_815,PZ,PZ_1030,ENTER
1738260,ms,PackStation,PZ_1030_796,PZ,PZ_1030,ENTER
1738380,ms,PackStation,PZ_1030_797,PZ,PZ_1030,ENTER
1738520,ms,Oven,PZ_1030_813,PZ,PZ_1030,EXIT
1738550,ms,PackStation,PZ_1030_799,PZ,PZ_1030,ENTER
1738580,ms,Freezer,PZ_1030_812,PZ,PZ_1030,ENTER
1738880,ms,Freezer,PZ_1030_802,PZ,PZ_1030,EXIT
1739160,ms,PizzaSource,PZ_1030_818,PZ,PZ_1030,EXIT
1739160,ms,PizzaSource,PZ_1030_819,PZ,PZ_1030,ENTER
1739600,ms,PackStation,PZ_1030_801,PZ,PZ_1030,ENTER
1740150,ms,Oven,PZ_1030_817,PZ,PZ_1030,ENTER
1740550,ms,Oven,PZ_1030_815,PZ,PZ_1030,EXIT
1740600,ms,Freezer,PZ_1030_813,PZ,PZ_1030,ENTER
1740880,ms,Freezer,PZ_1030_803,PZ,PZ_1030,EXIT
1741130,ms,PizzaSource,PZ_1030_819,PZ,PZ_1030,EXIT
1741130,ms,PizzaSource,PZ_1030_820,PZ,PZ_1030,ENTER
1741880,ms,BoxStation,PACK_1030_000187,PACK,PACK_1030,ENTER
1742160,ms,Oven,PZ_1030_818,PZ,PZ_1030,ENTER
1742560,ms,Oven,PZ_1030_817,PZ,PZ_1030,EXIT
1742630,ms,Freezer,PZ_1030_815,PZ,PZ_1030,ENTER
1742880,ms,Freezer,PZ_1030_804,PZ,PZ_1030,EXIT
1743190,ms,PizzaSource,PZ_1030_820,PZ,PZ_1030,EXIT
1743190,ms,PizzaSource,PZ_1030_822,PZ,PZ_1030,ENTER
1744130,ms,Oven,PZ_1030_819,PZ,PZ_1030,ENTER
1744570,ms,Oven,PZ_1030_818,PZ,PZ_1030,EXIT
1744650,ms,Freezer,PZ_1030_817,PZ,PZ_1030,ENTER
1744870,ms,Freezer,PZ_1030_806,PZ,PZ_1030,EXIT
1745170,ms,PackStation,PACK_1030_000188,PACK,PACK_1030,EXIT_AP
1745220,ms,PizzaSource,PZ_1030_822,PZ,PZ_1030,EXIT
1745220,ms,PizzaSource,PZ_1030_823,PZ,PZ_1030,ENTER
1745880,ms,PackStation,PZ_1030_802,PZ,PZ_1030,ENTER
1746000,ms,PackStation,PZ_1030_803,PZ,PZ_1030,ENTER
1746170,ms,PackStation,PZ_1030_804,PZ,PZ_1030,ENTER
1746180,ms,Oven,PZ_1030_820,PZ,PZ_1030,ENTER
1746540,ms,Oven,PZ_1030_819,PZ,PZ_1030,EXIT
1746660,ms,Freezer,PZ_1030_818,PZ,PZ_1030,ENTER
1746870,ms,Freezer,PZ_1030_807,PZ,PZ_1030,EXIT
1747220,ms,PizzaSource,PZ_1030_823,PZ,PZ_1030,EXIT
1747220,ms,PizzaSource,PZ_1030_824,PZ,PZ_1030,ENTER
1747530,ms,PackStation,PZ_1030_806,PZ,PZ_1030,ENTER
1748220,ms,Oven,PZ_1030_822,PZ,PZ_1030,ENTER
1748600,ms,Oven,PZ_1030_820,PZ,PZ_1030,EXIT
1748630,ms,Freezer,PZ_1030_819,PZ,PZ_1030,ENTER
1748830,ms,Freezer,PZ_1030_808,PZ,PZ_1030,EXIT
1749170,ms,PizzaSource,PZ_1030_824,PZ,PZ_1030,EXIT
1749170,ms,PizzaSource,PZ_1030_825,PZ,PZ_1030,ENTER
1749490,ms,BoxStation,PACK_1030_000188,PACK,PACK_1030,ENTER
1750220,ms,Oven,PZ_1030_823,PZ,PZ_1030,ENTER
1750630,ms,Oven,PZ_1030_822,PZ,PZ_1030,EXIT
1750680,ms,Freezer,PZ_1030_820,PZ,PZ_1030,ENTER
1750810,ms,Freezer,PZ_1030_809,PZ,PZ_1030,EXIT
1751140,ms,PizzaSource,PZ_1030_825,PZ,PZ_1030,EXIT
1751140,ms,PizzaSource,PZ_1030_826,PZ,PZ_1030,ENTER
1752170,ms,Oven,PZ_1030_824,PZ,PZ_1030,ENTER
1752630,ms,Oven,PZ_1030_823,PZ,PZ_1030,EXIT
1752720,ms,Freezer,PZ_1030_822,PZ,PZ_1030,ENTER
1752810,ms,Freezer,PZ_1030_811,PZ,PZ_1030,EXIT
1753100,ms,PizzaSource,PZ_1030_826,PZ,PZ_1030,EXIT
1753100,ms,PizzaSource,PZ_1030_828,PZ,PZ_1030,ENTER
1753570,ms,PackStation,PACK_1030_000189,PACK,PACK_1030,EXIT_AP
1754130,ms,Oven,PZ_1030_825,PZ,PZ_1030,ENTER
1754280,ms,PackStation,PZ_1030_807,PZ,PZ_1030,ENTER
1754400,ms,PackStation,PZ_1030_808,PZ,PZ_1030,ENTER
1754570,ms,PackStation,PZ_1030_809,PZ,PZ_1030,ENTER
1754580,ms,Oven,PZ_1030_824,PZ,PZ_1030,EXIT
1754720,ms,Freezer,PZ_1030_823,PZ,PZ_1030,ENTER
1754860,ms,Freezer,PZ_1030_812,PZ,PZ_1030,EXIT
1755090,ms,PizzaSource,PZ_1030_828,PZ,PZ_1030,EXIT
1755090,ms,PizzaSource,PZ_1030_829,PZ,PZ_1030,ENTER
1755470,ms,PackStation,PZ_1030_811,PZ,PZ_1030,ENTER
1756090,ms,Oven,PZ_1030_826,PZ,PZ_1030,ENTER
1756550,ms,Oven,PZ_1030_825,PZ,PZ_1030,EXIT
1756670,ms,Freezer,PZ_1030_824,PZ,PZ_1030,ENTER
1756880,ms,Freezer,PZ_1030_813,PZ,PZ_1030,EXIT
1757140,ms,PizzaSource,PZ_1030_829,PZ,PZ_1030,EXIT
1757140,ms,PizzaSource,PZ_1030_831,PZ,PZ_1030,ENTER
1757500,ms,BoxStation,BOX_1030_000061,BOX,BOX_1030,EXIT_AP
1758080,ms,Oven,PZ_1030_828,PZ,PZ_1030,ENTER
1758320,ms,BoxStation,PACK_1030_000189,PACK,PACK_1030,ENTER
1758510,ms,Oven,PZ_1030_826,PZ,PZ_1030,EXIT
1758630,ms,Freezer,PZ_1030_825,PZ,PZ_1030,ENTER
1758910,ms,Freezer,PZ_1030_815,PZ,PZ_1030,EXIT
1759140,ms,PizzaSource,PZ_1030_831,PZ,PZ_1030,EXIT
1759140,ms,PizzaSource,PZ_1030_833,PZ,PZ_1030,ENTER
1760140,ms,Oven,PZ_1030_829,PZ,PZ_1030,ENTER
1760500,ms,Oven,PZ_1030_828,PZ,PZ_1030,EXIT
1760590,ms,Freezer,PZ_1030_826,PZ,PZ_1030,ENTER
1760930,ms,Freezer,PZ_1030_817,PZ,PZ_1030,EXIT
1761180,ms,PizzaSource,PZ_1030_833,PZ,PZ_1030,EXIT
1761180,ms,PizzaSource,PZ_1030_834,PZ,PZ_1030,ENTER
1761350,ms,PackStation,PACK_1030_000190,PACK,PACK_1030,EXIT_AP
1762050,ms,PackStation,PZ_1030_812,PZ,PZ_1030,ENTER
1762140,ms,Oven,PZ_1030_831,PZ,PZ_1030,ENTER
1762170,ms,PackStation,PZ_1030_813,PZ,PZ_1030,ENTER
1762340,ms,PackStation,PZ_1030_815,PZ,PZ_1030,ENTER
1762560,ms,Oven,PZ_1030_829,PZ,PZ_1030,EXIT
1762580,ms,Freezer,PZ_1030_828,PZ,PZ_1030,ENTER
1762940,ms,Freezer,PZ_1030_818,PZ,PZ_1030,EXIT
1763170,ms,PizzaSource,PZ_1030_834,PZ,PZ_1030,EXIT
1763170,ms,PizzaSource,PZ_1030_835,PZ,PZ_1030,ENTER
1763590,ms,PackStation,PZ_1030_817,PZ,PZ_1030,ENTER
1764180,ms,Oven,PZ_1030_833,PZ,PZ_1030,ENTER
1764550,ms,Oven,PZ_1030_831,PZ,PZ_1030,EXIT
1764910,ms,Freezer,PZ_1030_819,PZ,PZ_1030,EXIT
1765150,ms,PizzaSource,PZ_1030_835,PZ,PZ_1030,EXIT
1765150,ms,PizzaSource,PZ_1030_836,PZ,PZ_1030,ENTER
1765660,ms,BoxStation,PACK_1030_000190,PACK,PACK_1030,ENTER
1766170,ms,Oven,PZ_1030_834,PZ,PZ_1030,ENTER
1766590,ms,Oven,PZ_1030_833,PZ,PZ_1030,EXIT
1766640,ms,Freezer,PZ_1030_831,PZ,PZ_1030,ENTER
1766820,ms,DefectPizzaSink,PZ_1030_829,PZ,PZ_1030,ENTER
1766820,ms,DefectPizzaSink,PZ_1030_829,PZ,PZ_1030,EXIT
1766960,ms,Freezer,PZ_1030_820,PZ,PZ_1030,EXIT
1767120,ms,PizzaSource,PZ_1030_836,PZ,PZ_1030,EXIT
1767120,ms,PizzaSource,PZ_1030_837,PZ,PZ_1030,ENTER
1768150,ms,Oven,PZ_1030_835,PZ,PZ_1030,ENTER
1768590,ms,Oven,PZ_1030_834,PZ,PZ_1030,EXIT
1768680,ms,Freezer,PZ_1030_833,PZ,PZ_1030,ENTER
1769000,ms,Freezer,PZ_1030_822,PZ,PZ_1030,EXIT
1769110,ms,PizzaSource,PZ_1030_837,PZ,PZ_1030,EXIT
1769110,ms,PizzaSource,PZ_1030_838,PZ,PZ_1030,ENTER
1770110,ms,Oven,PZ_1030_836,PZ,PZ_1030,ENTER
1770570,ms,Oven,PZ_1030_835,PZ,PZ_1030,EXIT
1770670,ms,Freezer,PZ_1030_834,PZ,PZ_1030,ENTER
1771000,ms,Freezer,PZ_1030_823,PZ,PZ_1030,EXIT
1771090,ms,PizzaSource,PZ_1030_838,PZ,PZ_1030,EXIT
1771090,ms,PizzaSource,PZ_1030_839,PZ,PZ_1030,ENTER
1772110,ms,Oven,PZ_1030_837,PZ,PZ_1030,ENTER
1772530,ms,Oven,PZ_1030_836,PZ,PZ_1030,EXIT
1772650,ms,Freezer,PZ_1030_835,PZ,PZ_1030,ENTER
1772940,ms,Freezer,PZ_1030_824,PZ,PZ_1030,EXIT
1773090,ms,PizzaSource,PZ_1030_839,PZ,PZ_1030,EXIT
1773090,ms,PizzaSource,PZ_1030_840,PZ,PZ_1030,ENTER
1774090,ms,Oven,PZ_1030_838,PZ,PZ_1030,ENTER
1774520,ms,Oven,PZ_1030_837,PZ,PZ_1030,EXIT
1774610,ms,Freezer,PZ_1030_836,PZ,PZ_1030,ENTER
1774910,ms,Freezer,PZ_1030_825,PZ,PZ_1030,EXIT
1775110,ms,PizzaSource,PZ_1030_840,PZ,PZ_1030,EXIT
1775110,ms,PizzaSource,PZ_1030_841,PZ,PZ_1030,ENTER
1776090,ms,Oven,PZ_1030_839,PZ,PZ_1030,ENTER
1776510,ms,Oven,PZ_1030_838,PZ,PZ_1030,EXIT
1776610,ms,Freezer,PZ_1030_837,PZ,PZ_1030,ENTER
1776870,ms,Freezer,PZ_1030_826,PZ,PZ_1030,EXIT
1777120,ms,PizzaSource,PZ_1030_841,PZ,PZ_1030,EXIT
1777120,ms,PizzaSource,PZ_1030_842,PZ,PZ_1030,ENTER
1778110,ms,Oven,PZ_1030_840,PZ,PZ_1030,ENTER
1778500,ms,Oven,PZ_1030_839,PZ,PZ_1030,EXIT
1778590,ms,Freezer,PZ_1030_838,PZ,PZ_1030,ENTER
1778860,ms,Freezer,PZ_1030_828,PZ,PZ_1030,EXIT
1779140,ms,PizzaSource,PZ_1030_842,PZ,PZ_1030,EXIT
1779140,ms,PizzaSource,PZ_1030_843,PZ,PZ_1030,ENTER
1780110,ms,Oven,PZ_1030_841,PZ,PZ_1030,ENTER
1780530,ms,Oven,PZ_1030_840,PZ,PZ_1030,EXIT
1780590,ms,Freezer,PZ_1030_839,PZ,PZ_1030,ENTER
1781090,ms,PizzaSource,PZ_1030_843,PZ,PZ_1030,EXIT
1781090,ms,PizzaSource,PZ_1030_844,PZ,PZ_1030,ENTER
1782140,ms,Oven,PZ_1030_842,PZ,PZ_1030,ENTER
1782530,ms,Oven,PZ_1030_841,PZ,PZ_1030,EXIT
1782610,ms,Freezer,PZ_1030_840,PZ,PZ_1030,ENTER
1782920,ms,Freezer,PZ_1030_831,PZ,PZ_1030,EXIT
1783080,ms,PizzaSource,PZ_1030_844,PZ,PZ_1030,EXIT
1783080,ms,PizzaSource,PZ_1030_845,PZ,PZ_1030,ENTER
1784090,ms,Oven,PZ_1030_843,PZ,PZ_1030,ENTER
1784550,ms,Oven,PZ_1030_842,PZ,PZ_1030,EXIT
1784610,ms,Freezer,PZ_1030_841,PZ,PZ_1030,ENTER
1784960,ms,Freezer,PZ_1030_833,PZ,PZ_1030,EXIT
1785050,ms,PizzaSource,PZ_1030_845,PZ,PZ_1030,EXIT
1785050,ms,PizzaSource,PZ_1030_846,PZ,PZ_1030,ENTER
1786080,ms,Oven,PZ_1030_844,PZ,PZ_1030,ENTER
1786510,ms,Oven,PZ_1030_843,PZ,PZ_1030,EXIT
1786640,ms,Freezer,PZ_1030_842,PZ,PZ_1030,ENTER
1786950,ms,Freezer,PZ_1030_834,PZ,PZ_1030,EXIT
1787090,ms,PizzaSource,PZ_1030_846,PZ,PZ_1030,EXIT
1787090,ms,PizzaSource,PZ_1030_847,PZ,PZ_1030,ENTER
1788040,ms,Oven,PZ_1030_845,PZ,PZ_1030,ENTER
1788490,ms,Oven,PZ_1030_844,PZ,PZ_1030,EXIT
1788590,ms,Freezer,PZ_1030_843,PZ,PZ_1030,ENTER
1788930,ms,Freezer,PZ_1030_835,PZ,PZ_1030,EXIT
1789080,ms,PizzaSource,PZ_1030_847,PZ,PZ_1030,EXIT
1789080,ms,PizzaSource,PZ_1030_848,PZ,PZ_1030,ENTER
1790080,ms,Oven,PZ_1030_846,PZ,PZ_1030,ENTER
1790460,ms,Oven,PZ_1030_845,PZ,PZ_1030,EXIT
1790580,ms,Freezer,PZ_1030_844,PZ,PZ_1030,ENTER
1790890,ms,Freezer,PZ_1030_836,PZ,PZ_1030,EXIT
1791090,ms,PizzaSource,PZ_1030_848,PZ,PZ_1030,EXIT
1791090,ms,PizzaSource,PZ_1030_849,PZ,PZ_1030,ENTER
1792080,ms,Oven,PZ_1030_847,PZ,PZ_1030,ENTER
1792500,ms,Oven,PZ_1030_846,PZ,PZ_1030,EXIT
1792540,ms,Freezer,PZ_1030_845,PZ,PZ_1030,ENTER
1792880,ms,Freezer,PZ_1030_837,PZ,PZ_1030,EXIT
1793090,ms,PizzaSource,PZ_1030_849,PZ,PZ_1030,EXIT
1793090,ms,PizzaSource,PZ_1030_850,PZ,PZ_1030,ENTER
1794090,ms,Oven,PZ_1030_848,PZ,PZ_1030,ENTER
1794500,ms,Oven,PZ_1030_847,PZ,PZ_1030,EXIT
1794580,ms,Freezer,PZ_1030_846,PZ,PZ_1030,ENTER
1794870,ms,Freezer,PZ_1030_838,PZ,PZ_1030,EXIT
1795080,ms,PizzaSource,PZ_1030_850,PZ,PZ_1030,EXIT
1795080,ms,PizzaSource,PZ_1030_851,PZ,PZ_1030,ENTER
1796090,ms,Oven,PZ_1030_849,PZ,PZ_1030,ENTER
1796510,ms,Oven,PZ_1030_848,PZ,PZ_1030,EXIT
1796580,ms,Freezer,PZ_1030_847,PZ,PZ_1030,ENTER
1796870,ms,Freezer,PZ_1030_839,PZ,PZ_1030,EXIT
1797050,ms,PizzaSource,PZ_1030_851,PZ,PZ_1030,EXIT
1797050,ms,PizzaSource,PZ_1030_852,PZ,PZ_1030,ENTER
1798080,ms,Oven,PZ_1030_850,PZ,PZ_1030,ENTER
1798510,ms,Oven,PZ_1030_849,PZ,PZ_1030,EXIT
1798590,ms,Freezer,PZ_1030_848,PZ,PZ_1030,ENTER
1799090,ms,PizzaSource,PZ_1030_852,PZ,PZ_1030,EXIT
1799090,ms,PizzaSource,PZ_1030_853,PZ,PZ_1030,ENTER
1800040,ms,Oven,PZ_1030_851,PZ,PZ_1030,ENTER
1800490,ms,Oven,PZ_1030_850,PZ,PZ_1030,EXIT
1800590,ms,Freezer,PZ_1030_849,PZ,PZ_1030,ENTER
1800720,ms,Freezer,PZ_1030_840,PZ,PZ_1030,EXIT
1801110,ms,PizzaSource,PZ_1030_853,PZ,PZ_1030,EXIT
1801110,ms,PizzaSource,PZ_1030_854,PZ,PZ_1030,ENTER
1802090,ms,Oven,PZ_1030_852,PZ,PZ_1030,ENTER
1802460,ms,Oven,PZ_1030_851,PZ,PZ_1030,EXIT
1802580,ms,Freezer,PZ_1030_850,PZ,PZ_1030,ENTER
1803170,ms,PizzaSource,PZ_1030_854,PZ,PZ_1030,EXIT
1803170,ms,PizzaSource,PZ_1030_855,PZ,PZ_1030,ENTER
1804110,ms,Oven,PZ_1030_853,PZ,PZ_1030,ENTER
1804510,ms,Oven,PZ_1030_852,PZ,PZ_1030,EXIT
1804540,ms,Freezer,PZ_1030_851,PZ,PZ_1030,ENTER
1805170,ms,PizzaSource,PZ_1030_855,PZ,PZ_1030,EXIT
1805170,ms,PizzaSource,PZ_1030_856,PZ,PZ_1030,ENTER
1806160,ms,Oven,PZ_1030_854,PZ,PZ_1030,ENTER
1806530,ms,Oven,PZ_1030_853,PZ,PZ_1030,EXIT
1806590,ms,Freezer,PZ_1030_852,PZ,PZ_1030,ENTER
1807220,ms,PizzaSource,PZ_1030_856,PZ,PZ_1030,EXIT
